Startup_Name,Industry,Business_Model,Target_Market_Size,Budget_INR,Employees_Count,Founder_Experience_Years,Project_Description,Success_Probability,Success_Status,Financial_Risk,Market_Risk,Technical_Risk,Business_Risk,Regulatory_Risk,Overall_Risk_Score
Celestial-Zephyr,Healthcare,SaaS,Medium,4326183,44,9,An innovative healthcare SaaS solution targeting medium medical facilities.,63.09403666260904,1.0,95.08948779172405,47.514539738560856,13.31698254362269,30.174326944959443,38.90228985460702,47.75820849804728
Talon Nebula,Retail,B2C,Medium,1760353,32,7,An AI-powered B2C retail analytics solution for medium retailers.,26.34579489264358,0.0,76.80046603284198,73.27596323429681,11.778097738218316,33.425352358922176,0.0,39.71818334342625
Exodus-Cipher,EdTech,B2C,Medium,6252529,51,7,An interactive B2C education platform serving medium academic programs.,27.456140433714054,1.0,89.6056559856255,54.11644691304596,4.619164795069102,36.54347693018253,8.981520808654299,44.86080265315045
TwilightApex42,AI/ML,Subscription,Large,9999110,75,22,A Subscription AI/ML platform offering large analytics solutions.,56.553683246400595,1.0,79.53196611403219,35.67235774119981,1.8324928798926479,2.3165804654738764,6.492716389476907,27.578320658204284
Digital Photon,CleanTech,B2C,Medium,5065939,86,6,A green B2C platform serving medium sustainability initiatives.,34.609492681227835,0.0,64.34804100860563,38.27159351003854,7.713117156216492,31.94740065959705,22.21322992356144,35.77709222629764
Ember-Flow,SaaS,SaaS,Medium,10992197,81,12,A cloud-based SaaS platform serving medium organizations.,61.29191745527242,0.0,76.55192973564857,27.171981526561577,12.654445115906558,18.537212943193605,24.3578643420544,32.59307813066319
HarborSpark34,FinTech,B2B2C,Large,3931785,48,14,A B2B2C financial technology platform serving large financial institutions.,81.92405870737716,1.0,82.72193564094992,49.60456861274062,11.292824775782051,36.13477516208727,25.819683053171484,45.57046667698624
Torus Orion,AI/ML,SaaS,Large,3641886,31,22,An AI-powered SaaS machine learning solution for large data analysis.,81.38284341521822,1.0,56.742931862877526,36.883649444316475,11.144130882837043,25.638419364204847,21.594336068181942,38.94909448119771
Ignite-Helios,SaaS,SaaS,Medium,5065775,63,20,An enterprise SaaS SaaS solution targeting medium business operations.,36.67802700727796,0.0,63.33306178476267,43.63106306036961,18.92352782431152,25.060988971749016,9.656702250428474,37.39028645984109
Alpha Stellar,Cybersecurity,Marketplace,Large,7247497,81,11,A comprehensive Marketplace platform serving large security needs.,63.298510874021495,1.0,96.15225848199506,51.02045024605064,6.997522798214185,34.88339773626954,25.07007966068216,43.39584822062137
BluePegasus44,Cybersecurity,SaaS,Large,7103649,45,7,An AI-driven SaaS security solution for large organizations.,75.53672294600827,1.0,82.04053647269583,44.41134260870005,24.763812941541303,41.518515973381895,23.67928838389328,49.987645931771254
CelestialZephyr74,Retail,Subscription,Medium,6281347,19,21,A digital Subscription platform serving medium retail businesses.,76.49497046248904,0.0,67.36604027280816,65.43448969281886,3.2015347117014583,13.715315870092203,15.57453786323654,37.96255426724343
LighthousePinnacle97,SaaS,Marketplace,Medium,13909828,48,2,An enterprise Marketplace SaaS solution targeting medium business operations.,52.953545299430026,0.0,71.56564055464803,51.14565103476241,14.130220716171879,56.12074285804314,17.873489747742997,46.45872624319587
NexusRise,E-commerce,B2B,Large,10660206,33,5,A mobile-first B2B commerce platform targeting large online shoppers.,49.447414718283206,0.0,70.81304993694303,35.113849850419804,16.21473146089887,34.78118985752447,15.543741567966478,41.02736670072869
Axiom Stellar,AI/ML,B2C,Small,11708198,88,6,A B2C AI/ML platform offering small analytics solutions.,51.07942225275153,1.0,88.58237203454938,53.897511789309235,24.031340671641857,36.99575526174383,16.668375801682608,51.35121695925476
Epsilon-Axis,Healthcare,SaaS,Small,7968007,19,4,A digital healthcare SaaS platform improving patient outcomes for small practices.,11.19474077508055,0.0,77.80325235233354,55.00468185766724,13.066225289798851,43.71546829063326,30.115117065488068,48.172231296801726
ValiantLunar,Manufacturing,Marketplace,Medium,2774705,20,4,A data-driven Marketplace platform serving medium manufacturing sectors.,24.088506852919664,0.0,94.83885557948591,66.2620182003421,1.867453632642559,41.27479195968816,39.077802777508865,53.82959826038743
Jupiter-Quanta,Healthcare,B2B,Large,4600186,38,5,A digital healthcare B2B platform improving patient outcomes for large practices.,63.09109973787479,1.0,90.28688630677061,37.065383323207286,14.676522867342216,31.199801849344574,40.448236932481606,44.565521513475886
Nexus-Zen,E-commerce,B2B,Large,4404118,53,7,An AI-driven B2B shopping solution for large retail experiences.,44.44889042624931,0.0,70.5000138121191,40.21164170046134,4.255011633081822,32.158852067757834,16.64950502649218,38.07375130034621
FalconHarbor,CleanTech,Marketplace,Medium,6238348,63,8,An innovative Marketplace clean technology solution for medium environmental needs.,51.30680710242306,1.0,82.4880046430264,51.50264929722011,17.66371505077622,41.0690415571591,27.567584804693222,44.01696034106621
Paragon Nebula,SaaS,B2C,Large,2845207,34,4,A cloud-based B2C platform serving large organizations.,35.046593126832704,1.0,76.35973427287983,36.211011675630246,0.0,39.5810430314676,15.086484700973713,42.40752554187956
VisionTerra21,Agriculture,B2B2C,Small,3792690,36,4,A data-driven B2B2C platform serving small agricultural businesses.,24.29659762228474,0.0,81.41840884646672,65.94525913795545,31.935988628114945,43.83419053671565,25.632298727754694,57.39064762341281
EclipseRise30,Logistics,SaaS,Small,4488280,29,4,A SaaS logistics platform optimizing small supply chain operations.,17.426175687353055,0.0,92.4304651245949,67.1021487260627,0.0,26.333015840262146,26.96401909594092,48.47490144828923
SpireSoma77,Manufacturing,Marketplace,Medium,3716560,27,1,A Marketplace manufacturing platform optimizing medium production operations.,27.87247468308919,1.0,100.0,67.10045137381967,7.00560885874528,50.12037155114178,27.987172788443598,60.28154181347344
Jupiter-Pinnacle,E-commerce,B2B,Large,16758218,87,13,A B2B e-commerce platform serving large consumer markets.,55.39096497588687,1.0,54.32613476260845,42.099012070402765,2.8364150903108003,24.708471343046856,24.110172215015517,32.83774340237422
Velvet-Orion,Manufacturing,B2B,Medium,902094,7,2,An IoT-based B2B manufacturing solution for medium factories.,11.73558668831003,1.0,83.63132040934819,57.258538521798975,13.435152229131305,31.694765311175846,34.99996790770782,47.844297511202555
Delta-Aurora,Healthcare,B2B,Small,8262811,29,6,A digital healthcare B2B platform improving patient outcomes for small practices.,42.211859912782934,1.0,78.32452340709247,67.90009312601035,6.312785572755172,39.96438580407816,36.69760380192948,50.24737479476222
SentinelNova,Cybersecurity,B2C,Medium,1441654,16,3,A comprehensive B2C platform serving medium security needs.,4.321438947246825,0.0,96.75253193545124,43.23619724830567,29.71638777303438,42.40125161852547,32.83406802973675,51.83143999839824
Ridge-Stellar,Manufacturing,Marketplace,Medium,5583131,27,3,A data-driven Marketplace platform serving medium manufacturing sectors.,18.07901868791254,0.0,89.94383844249096,70.4113009549201,3.952695810129837,43.965820736165696,21.03654643416076,55.91991690109996
PalisadePegasus18,FinTech,B2B2C,Medium,15231392,130,4,A B2B2C financial technology platform serving medium financial institutions.,48.833594921243915,1.0,94.52963243399822,57.69466462135422,13.941198047006377,41.338459893931784,34.427640471112326,55.90940939291601
Gravitas-Titan,Agriculture,B2B,Small,1703727,14,4,A B2B agtech platform providing small farming solutions.,13.67383368631299,0.0,77.26464395904212,63.14782467922611,5.914493429542144,37.131069872536635,11.912984340691192,46.865259866475256
VortexQuantum95,FinTech,B2B,Large,3275467,46,4,A B2B financial technology platform serving large financial institutions.,29.772632693561206,0.0,81.29302371304406,40.87862501685217,13.71027932063977,46.09830738265437,34.83162222949433,50.08313956069479
Digital Umbra,AI/ML,B2B,Medium,2799414,9,3,An AI-powered B2B machine learning solution for medium data analysis.,31.111273521662937,0.0,67.3920417682568,50.441762078667615,22.19976664738871,45.93526342475254,21.176319431482245,46.09241717302647
ZionAxis,SaaS,Subscription,Large,6461673,43,7,A Subscription SaaS platform providing large software solutions.,34.255426474505704,0.0,80.57220530034398,16.220906244520194,18.580097236595712,26.690016805983525,22.47404594531435,32.26076556268807
Encore-Zephyr,AI/ML,B2B2C,Small,7878411,82,9,An AI-powered B2B2C machine learning solution for small data analysis.,19.34384419759029,0.0,90.48834688017848,73.59195307498005,6.465591102692039,39.52624577830101,12.118557983548829,45.57039288021639
CatalystLumen40,FinTech,SaaS,Small,6972562,132,5,A blockchain-based SaaS platform targeting small financial services.,35.041990417617015,0.0,88.51925842005878,55.07246151650867,8.020152703970947,38.2188777432861,21.053203429466308,46.30771975375169
Universal-Vela,FinTech,SaaS,Medium,6491731,50,4,A SaaS financial technology platform serving medium financial institutions.,44.45812142150287,1.0,91.60985689058764,58.67234254886998,12.288179601872159,33.944433409292095,23.61223196442901,45.2104382772689
MaverickFlow92,Healthcare,B2B2C,Large,5133386,30,2,An innovative healthcare B2B2C solution targeting large medical facilities.,38.092147881106946,1.0,94.51964793114004,36.31760580514835,28.558691365853278,42.67272791430757,40.835682664159016,52.95833653959496
Harmony-Bridge,E-commerce,SaaS,Medium,16404150,360,12,A mobile-first SaaS commerce platform targeting medium online shoppers.,64.61823743373063,1.0,79.43304253673955,48.41894041355633,0.0,35.43444424467857,13.80521267579766,43.89633314055353
Celestial Photon,SaaS,B2B,Large,8834551,104,4,A cloud-based B2B platform serving large organizations.,57.60039051440821,0.0,66.7219948522019,22.24718918746405,1.6397940988145976,41.02687842606383,20.252544341892566,34.13020802370041
Titan-Orion,Manufacturing,Marketplace,Large,2245402,29,1,A data-driven Marketplace platform serving large manufacturing sectors.,22.453226762963283,0.0,100.0,48.833469863999944,0.0,51.62157801724174,24.650210425190256,49.00652797403172
LynxSpark23,AI/ML,B2C,Small,5597120,24,5,An AI-powered B2C machine learning solution for small data analysis.,33.12128402357716,0.0,84.69851508347404,69.87527347501148,15.4911126866891,37.50718887992268,10.259186698910073,43.83545253230193
RubyTech39,Agriculture,SaaS,Medium,2227944,20,3,An IoT-based SaaS agricultural solution for medium farm operations.,44.433827791464424,1.0,74.24417083830879,38.23280933952319,7.855326000872017,35.16568464012089,20.0138009225458,30.194352316786073
KaleidoscopeWorks54,Media,B2B,Large,5703840,26,8,A digital B2B platform serving large media companies.,9.621243963381287,0.0,67.99502242872883,34.4311082367465,10.607527273918441,27.604939346019183,21.21913225146872,35.432451789109116
Jupiter-Nexus,AI/ML,SaaS,Medium,19240657,79,9,A SaaS AI/ML platform offering medium analytics solutions.,83.01861247636543,1.0,71.32733889992285,33.92933840111803,16.68254619651651,33.89454188950635,28.877255117306568,44.1462898082503
Innova-Titan,Travel,B2B,Medium,3382461,36,8,A B2B travel platform providing medium travel solutions.,55.469866937514716,0.0,69.88429139343253,36.87510228614386,16.56496971765952,35.580921713744864,15.947435480383549,38.98989250467319
Emerald-Flow,SaaS,SaaS,Medium,24823340,274,3,A SaaS SaaS platform providing medium software solutions.,35.71739047838843,0.0,79.24106727687314,29.65046825143501,0.0,35.88733448577592,13.292576670415368,36.94805336233587
Reign Terra,EdTech,B2C,Medium,13241938,82,4,A personalized B2C learning solution targeting medium students and educators.,48.70851692388611,1.0,75.87361978471996,58.4363739022294,5.548940476590087,44.91821962838215,25.13357462924595,46.30475790194018
ElitePinnacle,Healthcare,Marketplace,Large,10147714,165,5,A Marketplace healthcare platform providing large healthcare solutions.,14.503337148245691,0.0,90.55708844368286,54.357354112049634,4.767662966235854,48.473091376925716,41.36795915051456,53.89711989621265
Catalyst Lattice,AI/ML,B2B2C,Small,7450675,49,18,A predictive B2B2C AI platform serving small businesses.,44.428481162756285,1.0,89.53175745985885,64.15835584388319,18.612486901633073,22.44521948210008,14.959175078482392,41.41515635869352
EvolveSync72,FinTech,B2C,Medium,5868828,40,2,A blockchain-based B2C platform targeting medium financial services.,8.777120722568867,0.0,86.90843166317634,71.31264396300497,24.87831580002525,46.80143171418961,29.380513130507424,54.440300910726364
Sentinel Hive,E-commerce,Marketplace,Medium,4022556,31,5,A Marketplace e-commerce platform serving medium consumer markets.,48.590280450684645,0.0,96.72069259580994,77.62318448821745,17.66422012201774,53.60466740286657,16.800395237737483,60.73051309092332
VanguardTerra39,SaaS,Subscription,Large,21510211,152,15,An enterprise Subscription SaaS solution targeting large business operations.,88.22881329306371,1.0,66.8985363774136,33.02499081593761,0.0,32.22603264002124,25.48411688745029,37.85135700071425
Marble-Kinetic,SaaS,B2B,Medium,3518265,53,3,A cloud-based B2B platform serving medium organizations.,36.232048226282906,0.0,69.66190544360464,32.513130052148405,2.1135670591868436,41.3905064233306,6.987701892349962,34.49537074723657
Talon-Nebula,SaaS,Subscription,Large,11533378,54,4,An enterprise Subscription SaaS solution targeting large business operations.,40.349264242686296,0.0,62.83699674012504,35.99243460477369,18.21737168075589,51.03806442009652,5.122306283860182,42.8173844909097
CyberVela,FinTech,Marketplace,Large,16654015,91,23,A Marketplace financial technology platform serving large financial institutions.,83.89229084690038,1.0,77.51849235559011,48.0390076474016,5.413052993776046,29.47474866637297,14.2386293257828,36.51811639244476
Zero Nebula,E-commerce,SaaS,Medium,5830376,25,4,An AI-driven SaaS shopping solution for medium retail experiences.,50.622175534495184,1.0,79.33723289016244,46.361253285207574,36.22740988929043,33.30268452165509,10.193387931834792,43.275272722534964
MeteorPrism,SaaS,B2C,Medium,24057746,492,5,A cloud-based B2C platform serving medium organizations.,50.61450005986196,0.0,80.5847424879999,47.01857300433957,0.0,38.5622160816598,11.026676304024164,46.38033876501293
Stellar Flow,Media,B2B2C,Medium,1305563,8,4,An AI-driven B2B2C media production solution for medium content creators.,5.702267798533731,0.0,100.0,57.60749296085737,0.0,33.48975945172506,2.986108633031197,49.275791919971965
Onyx Bridge,AI/ML,SaaS,Large,10219494,55,13,An AI-powered SaaS machine learning solution for large data analysis.,59.04486992906279,1.0,84.00974235920299,8.776603733251099,23.599431923748618,31.449755216151935,9.338285644427248,38.70480611780135
Signal-Radix,Travel,B2C,Large,2484856,16,9,A B2C travel platform providing large travel solutions.,32.83981817257156,0.0,76.45501082257235,38.86311414102267,5.955007189720355,36.80108545978013,20.589815973111165,34.88933817127068
JadeApex,Cybersecurity,B2B2C,Large,16531049,201,2,A comprehensive B2B2C platform serving large security needs.,42.93870524237671,0.0,87.14524114974493,33.96157331664712,3.5408739087122427,51.29181266267483,19.542670786413296,44.00988176749117
Exodus Surge,SaaS,B2B,Medium,9366621,103,6,An enterprise B2B SaaS solution targeting medium business operations.,60.87808777238751,0.0,85.34876128263993,38.89765074727842,0.0,28.189702828695108,14.516887784275466,34.32212282532207
AxiomNebula6,FinTech,B2B,Medium,2188180,13,4,An AI-powered B2B fintech solution for medium financial operations.,25.387480152160084,1.0,84.64909973126467,57.740215026474175,15.09069612487876,37.72998795299334,31.04528455067405,51.36497519893308
VoyagerEclipse24,AI/ML,Marketplace,Small,32296017,211,8,A predictive Marketplace AI platform serving small businesses.,36.17821499303814,0.0,84.37622322938346,66.06185901009462,2.1146663657993585,50.29757741106374,31.50529815065785,52.60189253208736
Umbra Meridian,SaaS,SaaS,Small,10299728,39,8,An enterprise SaaS SaaS solution targeting small business operations.,45.68310870462843,0.0,66.1578214804437,43.86915073826529,26.06494010478222,20.093754714536917,15.311173124474879,34.42784414750642
Glacier-Celeste,SaaS,Marketplace,Small,3789905,32,15,A Marketplace SaaS platform providing small software solutions.,44.82851274217939,1.0,86.02478384998919,70.00114089258112,16.258407669117663,31.089143787065076,27.795605056780854,48.12488310039281
Innova-Link,Logistics,B2B,Small,4063787,60,15,An AI-powered B2B logistics solution for small delivery networks.,46.37580972836998,0.0,76.32442970615041,72.72434959179688,6.238330577147082,25.935901922129162,25.97773959924303,44.79752848008917
MaverickCraft,SaaS,B2C,Medium,2563330,14,1,A cloud-based B2C platform serving medium organizations.,54.96344017424143,0.0,86.5464539963969,52.32867202383683,24.420494127803355,35.89486465594257,8.586393708241523,46.54572244887342
Aero-Helios,E-commerce,B2C,Medium,5778945,63,7,An AI-driven B2C shopping solution for medium retail experiences.,54.866424385209726,1.0,84.44791674554362,59.8003310472373,4.623606924668869,32.74266702736123,11.601183294389562,45.67863641926923
Vulcan Nexus,SaaS,B2B2C,Medium,7685817,45,11,An enterprise B2B2C SaaS solution targeting medium business operations.,79.18876685049582,1.0,89.96127656724279,50.78306010195741,11.742731741671783,32.6981581700286,26.308824223935417,50.369688024172454
StarPolaris,FinTech,SaaS,Medium,6667126,30,5,An AI-powered SaaS fintech solution for medium financial operations.,23.026996871538977,0.0,79.23882647704406,42.13233612015556,17.235817126576485,38.93555400769885,18.9534306467038,48.07297972612373
VibrantLattice,CleanTech,SaaS,Medium,4513989,50,3,An innovative SaaS clean technology solution for medium environmental needs.,21.283828154924702,1.0,73.36305883506863,46.5429857149674,8.578640972157546,47.99822209437026,20.07619808917394,46.76664764679425
Xerox Forge,FinTech,B2B,Medium,2398190,48,3,An AI-powered B2B fintech solution for medium financial operations.,29.324048294473126,0.0,83.74637516567347,42.50026965812999,21.54224813776606,39.24493559106153,28.337954095838064,44.86118752586588
Meridian-Radix,Healthcare,SaaS,Medium,13885762,145,3,A SaaS healthcare platform providing medium healthcare solutions.,33.03970457958318,1.0,93.05091198966619,53.12947682649417,17.345843808111724,44.35366783810351,31.024382435174253,50.735553722741315
Jade-Cascade,Agriculture,B2B2C,Large,1174039,7,3,A B2B2C agtech platform providing large farming solutions.,35.07958111181999,0.0,88.37062449835045,49.42169950238953,8.477778670837495,33.458824741844566,18.259062245325435,49.26412077989615
HorizonJupiter79,AI/ML,SaaS,Small,11166450,74,3,A predictive SaaS AI platform serving small businesses.,29.915881589075518,0.0,88.0557323292264,48.66907729094555,22.023476772194574,39.750845154680455,15.53186502131074,45.29161127914006
TorchCeleste,Agriculture,B2B,Large,1325660,21,8,A data-driven B2B platform serving large agricultural businesses.,60.42603824501626,0.0,66.57802587344418,26.759835182782233,7.119647969376298,39.48730893823433,17.109608978254023,36.38404985692172
PhoenixJupiter,EdTech,Marketplace,Medium,6600034,60,25,An Marketplace educational technology platform for medium learning institutions.,68.57200712768034,1.0,84.00520522295056,62.45602324538903,5.378121759594801,11.290905611937758,25.690489140577174,43.53085934555302
EtherealEclipse,SaaS,B2B,Medium,7229568,38,10,An enterprise B2B SaaS solution targeting medium business operations.,62.72595241369777,1.0,65.54794751593586,37.17049986129509,18.437649185938625,30.097107402457077,5.892635857779135,35.49468352760812
ElitePhoton,E-commerce,B2C,Small,8737577,66,9,An AI-driven B2C shopping solution for small retail experiences.,48.99963819788563,1.0,81.10606850293345,82.90030497712034,9.114451573870245,16.097953448296654,5.778749365515086,47.84026115290834
EmberHive,Travel,B2B,Small,5884477,52,15,A B2B travel platform providing small travel solutions.,80.06232625134886,1.0,80.23429291099282,49.15434973603188,9.911634991764197,30.598861162594492,16.288891342025636,38.64071081286339
Aurora Wave,Travel,B2B,Medium,6527913,65,30,A personalized B2B platform serving medium tourism businesses.,97.41468716214204,1.0,67.64623184281606,51.1709578498219,0.0,11.42065210637383,29.166673499252582,36.62370565746075
Umbra Bridge,Logistics,B2B,Large,1813906,25,13,A real-time B2B tracking platform serving large logistics providers.,42.27080816677402,1.0,73.47267168352022,45.05970251296708,10.714716714774505,23.724532919422348,18.35276004607367,37.304166586874445
Wave-Meridian,E-commerce,B2B,Medium,6963461,104,11,A mobile-first B2B commerce platform targeting medium online shoppers.,73.07818246901687,0.0,79.15862057101867,47.80948890608232,0.0,32.701865210552626,0.0,40.68176869467231
WarriorOrion91,Cybersecurity,B2B,Medium,37069112,326,6,A B2B cybersecurity platform protecting medium digital assets.,65.36545547650641,1.0,87.73491815917932,58.18969398315021,0.0,32.60261913673957,21.032356448630964,46.59317936651329
Synergy-Rise,Healthcare,Marketplace,Medium,13054237,101,4,A digital healthcare Marketplace platform improving patient outcomes for medium practices.,49.1008356058324,1.0,89.61992545695104,48.29600710282861,0.0,54.678655398573675,24.067658570100363,45.70032830189803
Xplore-Soma,Logistics,B2B,Medium,2985739,28,4,A B2B logistics platform optimizing medium supply chain operations.,44.75150618973863,0.0,79.00450165782597,45.76543627484443,0.38926560392441023,43.594337544356435,13.543853160214287,46.23700190609961
OmniGalaxy18,E-commerce,Marketplace,Large,7542173,44,9,A mobile-first Marketplace commerce platform targeting large online shoppers.,61.81998380123668,0.0,78.81361702268597,62.20185647052147,16.71738663571587,45.447828320038354,18.823263717380904,50.09324091012101
RidgeBridge,Travel,B2B,Large,2928777,37,24,A B2B travel platform providing large travel solutions.,52.41795055553655,1.0,66.57818408128966,35.25644982603884,2.93380015180052,5.13125420925142,9.745300524390014,21.63687311552546
CrestPrism94,Healthcare,Subscription,Medium,3968869,28,7,A Subscription healthcare platform providing medium healthcare solutions.,59.59426702089079,1.0,89.78762483985851,54.78839375544743,0.5148202307827472,30.94499698888643,14.342720272204456,42.93195354478244
Nexus-Terra,SaaS,Subscription,Medium,11540022,117,3,A cloud-based Subscription platform serving medium organizations.,42.251257747500944,0.0,73.38189422758524,43.97787844013698,17.376914741304695,42.29247831454037,3.3029909009369227,43.89350821803159
Yonder Link,Cybersecurity,B2B,Small,13271786,249,3,A comprehensive B2B platform serving small security needs.,34.40514224567353,1.0,77.62237813772114,53.33215825936141,4.132145534984289,51.613690402229764,29.178084435407246,45.780158067727434
SageLattice16,Logistics,Marketplace,Large,2380081,23,1,An AI-powered Marketplace logistics solution for large delivery networks.,25.819818454077343,0.0,89.79450699206491,42.79853569598631,9.22196768697608,45.02882123505917,23.09555853282593,42.03445736222446
GalacticTerra29,Healthcare,B2B,Medium,10184760,90,6,A B2B healthcare platform providing medium healthcare solutions.,36.978255378124096,0.0,76.79534680818429,68.7941136601381,4.58173665967937,39.97373205744412,19.49743790162043,43.96426013847287
WizardCascade,Retail,Subscription,Large,2247232,13,5,An AI-powered Subscription retail analytics solution for large retailers.,51.06791757452671,1.0,87.55169173999602,44.61134523585467,6.0067171841915865,37.01411135048656,8.38244571804322,43.95886583032634
Infinite-Pulse,SaaS,B2B2C,Medium,2177429,16,7,A cloud-based B2B2C platform serving medium organizations.,18.153434237247417,1.0,86.97754899297045,44.02387101562745,16.43837257488667,31.094496898130068,29.00755660157857,41.8743571280088
MeteorPrism77,SaaS,B2B,Large,2621941,11,6,An enterprise B2B SaaS solution targeting large business operations.,62.06814068441953,1.0,68.54839211777966,26.334397042226566,7.786017228784055,41.50604416323764,12.26464263379715,41.86233274076569
Ember Zen,EdTech,B2C,Medium,2325341,22,6,A personalized B2C learning solution targeting medium students and educators.,56.5449132025478,1.0,81.97657883543708,48.78586356930289,8.058352076902663,45.066252368357645,15.714896246881665,47.06937153060935
Tundra-Systems,Logistics,B2B,Medium,4896472,13,2,A real-time B2B tracking platform serving medium logistics providers.,13.439882338184358,1.0,76.96717685746586,37.17532323245926,14.843663712217278,42.65212711836432,20.241970680400026,44.8760898211829
PegasusDynamics32,Agriculture,B2C,Medium,2528493,32,4,A data-driven B2C platform serving medium agricultural businesses.,47.812009054251675,0.0,76.08515441005343,39.4883643183355,17.3640478040086,49.74755837440216,22.184103734103374,49.42564845295847
TangoCascade11,Healthcare,Marketplace,Large,6005916,69,11,A Marketplace healthcare platform providing large healthcare solutions.,47.08036404533627,1.0,87.05241281682694,41.98273660126746,20.100426487890843,33.969712449206845,43.38208812117336,43.17724297746511
Wing-Vela,Healthcare,B2B2C,Large,7803724,65,3,A digital healthcare B2B2C platform improving patient outcomes for large practices.,61.48694579278836,1.0,97.41306251229211,32.680030474065696,12.262465210702183,50.6737002740733,45.85609243910552,49.18096069106804
JadeHex75,CleanTech,B2C,Large,7946253,48,5,A B2C cleantech platform providing large sustainable solutions.,29.07812017368267,0.0,86.67483146457373,43.79443200118286,16.985303834387388,43.25467582451649,14.010423174775985,46.94138980239056
Nimbus Craft,EdTech,B2B,Large,7298924,57,5,A personalized B2B learning solution targeting large students and educators.,60.41485638979441,1.0,77.44746293858564,33.93477115419032,11.643703147244887,42.8801516514682,13.441254214841567,42.3922312829573
Harbor Vertex,FinTech,B2B,Medium,19421907,63,4,A B2B financial technology platform serving medium financial institutions.,30.20651362678995,1.0,64.96056088978428,53.72183877790735,17.019854572728526,39.43626504824014,14.283684135504252,44.6888717707784
Fusion-Labs,Logistics,B2B,Large,4392022,52,7,A B2B logistics platform optimizing large supply chain operations.,60.02912719426344,1.0,85.62977306412111,29.212169258251166,1.517028390819981,41.4721998907481,10.523897234283549,38.65626497496523
Silicon-Vertex,Cybersecurity,SaaS,Large,27625736,203,8,A comprehensive SaaS platform serving large security needs.,84.92440337873334,1.0,75.61756708194613,18.072048426917533,12.248345277134455,30.48827298324461,40.32652807101529,37.43578198625698
Vital-Vela,Healthcare,B2B,Medium,13994546,236,22,A B2B healthcare platform providing medium healthcare solutions.,54.54292782706952,0.0,74.5057768697714,39.86299442469159,0.0,19.177624990189816,38.73464706574547,40.4001624285784
Prism Systems,SaaS,Marketplace,Medium,5617432,53,10,A Marketplace SaaS platform providing medium software solutions.,51.02343381321682,0.0,96.41303652724388,58.22789435993106,0.858004888278062,39.960333781280376,20.145475266392527,51.67654729797245
Terra Spark,Healthcare,B2C,Medium,10481533,93,6,A B2C healthcare platform providing medium healthcare solutions.,46.38745975031128,0.0,99.14583471624888,57.002163199949585,3.071447824694067,40.33619545711273,30.460533661409873,48.41568408721823
XploreCore5,Healthcare,B2B,Medium,4434591,42,18,A B2B healthcare platform providing medium healthcare solutions.,53.03776956740294,0.0,77.68411760247733,44.93919577558559,7.531202680205283,12.719632821634521,46.41634338303422,37.468903639928314
ZestWorks,Healthcare,Marketplace,Large,9610988,46,4,An innovative healthcare Marketplace solution targeting large medical facilities.,53.88273864561279,0.0,89.4437054123418,47.9360766371787,10.891981369009926,48.905556983720444,41.43759508831106,48.62110894629131
SolsticeRadix,CleanTech,B2B2C,Medium,7021197,44,8,A green B2B2C platform serving medium sustainability initiatives.,56.375422113441005,1.0,91.2053516389013,50.932988097924735,23.118500398200798,37.77917664120694,21.94107179735382,53.879671177801484
NeonCascade32,Healthcare,B2C,Medium,15227328,129,5,An innovative healthcare B2C solution targeting medium medical facilities.,46.847169182893104,0.0,86.25282488258844,68.31455906253524,0.0,50.725740398657045,40.54681534268107,56.29688008466977
Wonders-Fusion,Healthcare,Marketplace,Medium,8917749,61,8,An innovative healthcare Marketplace solution targeting medium medical facilities.,30.196606692470873,0.0,95.33530530280098,55.53721345158657,3.568497364468769,49.11503057137743,35.56471246084329,55.78186846535268
Silver Jupiter,Agriculture,B2B2C,Medium,15944648,95,3,An IoT-based B2B2C agricultural solution for medium farm operations.,42.489154226124725,0.0,75.76171718526334,55.69120194521289,12.617162545513615,43.43540135244486,19.254401542231918,46.17670809119299
Wonders-Surge,Manufacturing,B2C,Medium,3512001,24,5,A B2C manufacturing platform optimizing medium production operations.,18.16264603788767,0.0,93.35539053150045,60.29531484599008,4.749628691851558,45.90877726072006,26.101929983034523,52.69879570382689
Vista-Cipher,EdTech,Marketplace,Large,2182736,17,4,An Marketplace educational technology platform for large learning institutions.,34.48155331442297,0.0,91.37314828449962,42.82755903740278,8.41982878592255,43.12460354158473,19.886148053345334,47.293319079288274
EliteMinds,Agriculture,Marketplace,Medium,7878816,200,5,An IoT-based Marketplace agricultural solution for medium farm operations.,33.72338257081096,1.0,97.8693209391771,57.90400373738959,0.0,36.36272505095731,17.580608679421587,48.27725583991396
Jade-Prism,Healthcare,B2B,Large,16864011,113,1,A digital healthcare B2B platform improving patient outcomes for large practices.,30.197873842569045,0.0,77.98088953049351,36.96384331785194,7.815926323622715,41.9456909228768,43.773530930617774,41.320342215039325
Whisper-Prism,Agriculture,B2B2C,Small,3927057,22,4,A data-driven B2B2C platform serving small agricultural businesses.,32.42050938933191,1.0,82.78457769656498,50.22776942444616,24.102217853338967,46.767598820534786,22.971144805630303,57.633150144233035
WhisperTitan18,SaaS,B2B,Large,5195755,37,1,A B2B SaaS platform providing large software solutions.,17.238571007221147,0.0,76.42600458812082,17.57255811084844,24.06663695492961,39.252748580258746,18.704284792665927,41.83242790208187
